Invoice,ProductID,Product,Description,QuantityBought,Date,Price,CustomerID,Age,Gender,AverageSpend,PurchaseFrequency,Country,Category_x,Encoded_Category,Recency,Prod_cluster,text_features,product_features
535564,9357,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,9,00:00.0,41.42,25960,27,1,53.89,2,1,Electronics,0,372.78000000000003,1,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 1 41.42 A portable Bluetooth speaker with clear sound and deep bass. 2
257504,7154,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,1,00:00.0,127.41,21357,26,1,246.93,2,0,Kitchen,2,127.41,0,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 0 127.41 A durable ceramic mug with a smooth matte finish for hot beverages. 2
338067,6420,Storage Box,A sturdy plastic storage box ideal for organizing household items.,4,00:00.0,75.18,74604,44,1,151.03,1,0,Storage,5,300.72,0,Storage Box A sturdy plastic storage box ideal for organizing household items. Storage,Storage Box Storage 0 75.18 A sturdy plastic storage box ideal for organizing household items. 1
585008,9920,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,4,00:00.0,79.54,61796,30,1,172.61,2,0,Electronics,0,318.16,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 0 79.54 A lightweight wireless mouse with ergonomic design and smooth tracking. 2
792440,3043,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,9,00:00.0,49.73,25804,36,0,100.77,2,0,Office,4,447.57,1,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 49.73 A multi-section organizer that keeps workspace essentials neatly arranged. 2
494540,5197,Home Decor Lamp,A warm ambient lamp with soft diffused lighting for home décor.,5,00:00.0,88.09,24626,38,0,175.42,1,0,Lighting / Decor,3,440.45000000000005,1,Home Decor Lamp A warm ambient lamp with soft diffused lighting for home décor. Lighting / Decor,Home Decor Lamp Lighting / Decor 0 88.09 A warm ambient lamp with soft diffused lighting for home décor. 1
977699,4496,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,5,00:00.0,52.16,38132,41,0,86.87,0,0,Kitchen,2,260.79999999999995,0,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 52.16 A BPA-free reusable bottle designed to keep drinks cold for hours. 0
617923,1778,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,6,00:00.0,10.69,17951,55,0,12.21,0,3,Electronics,0,64.14,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 3 10.69 A lightweight wireless mouse with ergonomic design and smooth tracking. 0
266981,1213,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,1,00:00.0,44.44,16449,21,1,52.4,1,0,Kitchen,2,44.44,0,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 44.44 A BPA-free reusable bottle designed to keep drinks cold for hours. 1
844699,4762,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",1,00:00.0,5.92,29065,41,0,11.06,1,1,Home Decor,1,5.92,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 1 5.92 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 1"
119870,7731,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,9,00:00.0,146.86,19130,52,0,251.36,2,0,Lighting / Decor,3,1321.7400000000002,1,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 0 146.86 A flexible RGB LED strip with multiple color modes for room decoration. 2
303196,4117,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,3,00:00.0,145.03,99360,20,0,294.74,2,0,Office,4,435.09000000000003,1,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 145.03 A multi-section organizer that keeps workspace essentials neatly arranged. 2
348683,6791,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",4,00:00.0,62.3,72287,21,0,100.28,2,0,Office,4,249.2,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 62.3 A premium ruled notebook for writing, journaling, or office notes. 2"
334677,9783,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,1,00:00.0,110.61,61702,54,0,262.79,2,1,Office,4,110.61,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 1 110.61 A multi-section organizer that keeps workspace essentials neatly arranged. 2
126790,3720,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,9,00:00.0,55.14,46993,57,1,150.42,2,3,Electronics,0,496.26,1,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 3 55.14 A portable Bluetooth speaker with clear sound and deep bass. 2
743162,9905,Storage Box,A sturdy plastic storage box ideal for organizing household items.,8,00:00.0,102.31,41875,52,1,163.46,1,1,Storage,5,818.48,1,Storage Box A sturdy plastic storage box ideal for organizing household items. Storage,Storage Box Storage 1 102.31 A sturdy plastic storage box ideal for organizing household items. 1
911721,7047,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,2,00:00.0,121.79,16054,48,1,168.8,0,0,Electronics,0,243.58,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 0 121.79 A portable Bluetooth speaker with clear sound and deep bass. 0
548345,9032,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,8,00:00.0,142.28,58517,42,1,175.34,2,1,Electronics,0,1138.24,1,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 1 142.28 A portable Bluetooth speaker with clear sound and deep bass. 2
849074,1001,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",7,00:00.0,63.03,86368,57,0,140.71,1,0,Home Decor,1,441.21000000000004,1,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 0 63.03 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 1"
587462,7368,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,6,00:00.0,118.58,39670,30,1,223.84,1,0,Electronics,0,711.48,1,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 0 118.58 A lightweight wireless mouse with ergonomic design and smooth tracking. 1
639773,2949,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",1,00:00.0,43.56,59112,21,0,59.94,2,3,Office,4,43.56,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 3 43.56 A premium ruled notebook for writing, journaling, or office notes. 2"
930914,7732,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",7,00:00.0,148.6,98388,31,0,342.71,2,0,Office,4,1040.2,1,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 148.6 A premium ruled notebook for writing, journaling, or office notes. 2"
186188,8833,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,7,00:00.0,8.74,99156,30,1,11.34,1,2,Electronics,0,61.18,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 2 8.74 A portable Bluetooth speaker with clear sound and deep bass. 1
629036,1917,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,9,00:00.0,92.51,38307,44,0,195.07,2,0,Kitchen,2,832.59,1,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 92.51 A BPA-free reusable bottle designed to keep drinks cold for hours. 2
842129,4174,Wall Clock,"A minimalist wall clock with a silent sweep mechanism, perfect for modern décor.",1,00:00.0,100.63,77087,23,1,206.72,1,2,Home Decor,1,100.63,0,"Wall Clock A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. Home Decor","Wall Clock Home Decor 2 100.63 A minimalist wall clock with a silent sweep mechanism, perfect for modern décor. 1"
764795,8014,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,2,00:00.0,104.77,57922,34,0,258.62,2,3,Electronics,0,209.54,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 3 104.77 A portable Bluetooth speaker with clear sound and deep bass. 2
890141,1089,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,9,00:00.0,22.46,73080,53,1,24.94,0,3,Lighting / Decor,3,202.14000000000001,0,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 3 22.46 A flexible RGB LED strip with multiple color modes for room decoration. 0
748249,2709,Storage Box,A sturdy plastic storage box ideal for organizing household items.,9,00:00.0,141.09,89335,57,0,391.63,2,0,Storage,5,1269.81,1,Storage Box A sturdy plastic storage box ideal for organizing household items. Storage,Storage Box Storage 0 141.09 A sturdy plastic storage box ideal for organizing household items. 2
130355,4041,Wireless Mouse,A lightweight wireless mouse with ergonomic design and smooth tracking.,6,00:00.0,31.27,36312,52,0,75.24,0,0,Electronics,0,187.62,0,Wireless Mouse A lightweight wireless mouse with ergonomic design and smooth tracking. Electronics,Wireless Mouse Electronics 0 31.27 A lightweight wireless mouse with ergonomic design and smooth tracking. 0
811131,1105,Home Decor Lamp,A warm ambient lamp with soft diffused lighting for home décor.,6,00:00.0,95.3,76985,34,1,136.49,2,2,Lighting / Decor,3,571.8,1,Home Decor Lamp A warm ambient lamp with soft diffused lighting for home décor. Lighting / Decor,Home Decor Lamp Lighting / Decor 2 95.3 A warm ambient lamp with soft diffused lighting for home décor. 2
551015,9619,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,4,00:00.0,37.29,67608,58,0,50.97,0,0,Lighting / Decor,3,149.16,0,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 0 37.29 A flexible RGB LED strip with multiple color modes for room decoration. 0
506332,2895,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,4,00:00.0,49.55,99962,19,0,92.33,1,3,Kitchen,2,198.2,0,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 3 49.55 A BPA-free reusable bottle designed to keep drinks cold for hours. 1
256542,7090,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,5,00:00.0,84.24,50277,30,0,221.98,1,2,Office,4,421.2,1,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 2 84.24 A multi-section organizer that keeps workspace essentials neatly arranged. 1
273416,9508,Desk Organizer,A multi-section organizer that keeps workspace essentials neatly arranged.,3,00:00.0,65.49,41551,19,1,175.9,1,0,Office,4,196.46999999999997,0,Desk Organizer A multi-section organizer that keeps workspace essentials neatly arranged. Office,Desk Organizer Office 0 65.49 A multi-section organizer that keeps workspace essentials neatly arranged. 1
405062,7082,LED Light Strip,A flexible RGB LED strip with multiple color modes for room decoration.,1,00:00.0,28.23,99813,45,1,57.61,0,3,Lighting / Decor,3,28.23,0,LED Light Strip A flexible RGB LED strip with multiple color modes for room decoration. Lighting / Decor,LED Light Strip Lighting / Decor 3 28.23 A flexible RGB LED strip with multiple color modes for room decoration. 0
938656,1634,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,1,00:00.0,29.79,66597,43,0,81.08,1,3,Electronics,0,29.79,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 3 29.79 A portable Bluetooth speaker with clear sound and deep bass. 1
663586,2925,Home Decor Lamp,A warm ambient lamp with soft diffused lighting for home décor.,7,00:00.0,65.63,55212,39,1,66.34,2,0,Lighting / Decor,3,459.40999999999997,1,Home Decor Lamp A warm ambient lamp with soft diffused lighting for home décor. Lighting / Decor,Home Decor Lamp Lighting / Decor 0 65.63 A warm ambient lamp with soft diffused lighting for home décor. 2
601708,3056,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,1,00:00.0,114.81,19637,20,1,122.89,2,0,Kitchen,2,114.81,0,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 0 114.81 A durable ceramic mug with a smooth matte finish for hot beverages. 2
966651,7917,Ceramic Mug,A durable ceramic mug with a smooth matte finish for hot beverages.,1,00:00.0,135.2,53258,52,1,381.76,0,0,Kitchen,2,135.2,0,Ceramic Mug A durable ceramic mug with a smooth matte finish for hot beverages. Kitchen,Ceramic Mug Kitchen 0 135.2 A durable ceramic mug with a smooth matte finish for hot beverages. 0
161629,4144,Water Bottle,A BPA-free reusable bottle designed to keep drinks cold for hours.,3,00:00.0,17.2,45693,29,1,43.87,2,0,Kitchen,2,51.599999999999994,0,Water Bottle A BPA-free reusable bottle designed to keep drinks cold for hours. Kitchen,Water Bottle Kitchen 0 17.2 A BPA-free reusable bottle designed to keep drinks cold for hours. 2
428184,1552,Bluetooth Speaker,A portable Bluetooth speaker with clear sound and deep bass.,4,00:00.0,62.0,19824,41,0,117.89,0,1,Electronics,0,248.0,0,Bluetooth Speaker A portable Bluetooth speaker with clear sound and deep bass. Electronics,Bluetooth Speaker Electronics 1 62.0 A portable Bluetooth speaker with clear sound and deep bass. 0
592734,9907,Notebook,"A premium ruled notebook for writing, journaling, or office notes.",4,00:00.0,19.54,36950,22,1,48.99,1,0,Office,4,78.16,0,"Notebook A premium ruled notebook for writing, journaling, or office notes. Office","Notebook Office 0 19.54 A premium ruled notebook for writing, journaling, or office notes. 1"
